@relation 'FinalSampleData-weka.filters.unsupervised.attribute.Remove-R2-3,6-7,14,16-19,21-22,24-25,28_predicted'

@attribute NMF numeric
@attribute LC numeric
@attribute LC_1 numeric
@attribute NAD numeric
@attribute ' NUC' numeric
@attribute ' AGE' numeric
@attribute ' NMS' numeric
@attribute ' NMD' numeric
@attribute ' Entropy ' numeric
@attribute NDVE numeric
@attribute CFC numeric
@attribute NCC numeric
@attribute NFC numeric
@attribute predicteda2a numeric
@attribute a2a numeric

@data
6,195,209,1,20,361,1,4,2.100466,4,165,8116,100,89.572014,89.303691
18,613,929,6,89,1402,1,10,2.959007,1,96,3028,16,96.890871,97.371715
18,613,929,6,90,1052,1,10,2.959007,2,399,10919,210,96.972849,97.371715
26,1013,1143,5,90,992,1,18,3.501453,3,771,24848,307,96.52616,97.290538
6,714,716,5,3,0,1,4,2.060193,0,115,3776,19,96.747748,97.373906
30,1360,1490,9,90,832,1,19,3.956671,3,805,26437,329,96.481069,96.890547
30,1343,1505,9,89,1200,1,19,3.991906,2,172,6719,44,96.445946,96.890547
9,1049,1049,9,7,77,1,4,2.959225,1,149,5321,41,96.012251,96.973466
45,173,189,0,77,40,1,15,4.833285,2,0,1529,0,91.379341,90.368509
18,901,1433,10,98,112,1,6,3.621903,0,51,7302,16,92.343405,90.463725
6,184,186,2,42,424,1,4,1.481711,4,72,4312,38,95.908234,95.401869
16,130,424,1,100,114,1,12,3.12728,3,137,4025,68,95.048632,95.064541
97,340,3412,1,78,730,1,21,5.533998,3,67,2643,56,94.873885,95.490057
3,32,224,3,6,102,1,1,1.556254,2,1,127,1,93.159019,90.270889
8,84,102,3,26,585,1,3,2.537838,4,3,156,3,93.456396,90.296181
14,225,395,2,79,363,1,8,2.377382,3,19,2454,15,94.834385,93.598312
23,674,820,7,99,85,1,11,3.918194,11,728,21046,273,93.315271,92.571429
27,53,157,0,21,1085,1,10,4.389798,4,3,587,1,97.142206,97.378178
41,5112,5112,40,28,10,1,7,5.28028,1,762,38876,449,89.767776,89.338235
13,20,1378,4,90,0,1,6,3.19102,2,2,5,1,93.339708,92.232683
22,17,225,0,94,83,1,13,3.588312,6,6,170,2,94.445287,95.834925
4,31,37,0,22,2156,1,3,1.834568,7,30,4997,26,96.752783,95.611771
2,174,222,1,78,215,1,2,0.995253,1,24,886,14,95.882127,94.194249
15,724,928,3,6,19,1,4,3.047304,1,59,3429,35,98.120963,99.545946
2,1,5,0,25,243,1,2,0.970951,2,0,0,0,99.960339,100
2,16,36,0,11,702,1,2,0.918296,1,2,104,0,99.906635,99.976981
1,79,1813,0,83,6,1,1,0,19,1,1437,1,98.947433,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,16,16,0,11,297,1,2,0.811278,3,2,80,2,99.896111,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,2,6,0,7,0,1,2,1,3,0,10,0,99.906987,100
9,182,242,1,175,0,1,4,1.973965,1,11,396,11,98.577805,99.897614
2,78,90,0,86,96,1,2,0.948078,38,7,386,3,99.508122,100
8,83,141,0,32,59,1,6,2.470199,9,21,365,2,97.980336,98.718426
2,23,29,0,145,53,1,2,0.893571,42,1,55,2,99.699808,100
10,45,65,0,202,584,4,7,2.70534,3,4,283,3,98.636219,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,25,43,0,180,29,1,2,0.980798,56,6,108,1,98.750619,100
6,295,327,4,6,65,2,2,2.223918,1,22,1277,15,99.199217,99.839013
2,37,79,0,31,0,1,2,0.926504,7,5,201,2,98.995415,100
1,0,6,0,12,0,1,1,0,5,0,15,0,99.973093,100
13,532,624,5,31,155,2,7,3.001416,1,34,2005,26,98.448755,99.835651
12,78,98,0,254,289,1,6,3.175551,64,15,333,13,97.604101,99.965699
1,0,22,0,55,14,1,1,0,17,0,0,0,99.972499,100
1,4,18,0,2,0,1,1,0,2,0,14,1,99.963041,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,0,20,0,188,0,1,1,0.970951,18,0,0,0,99.975317,100
1,0,6,0,8,0,1,1,0,3,0,0,0,99.970186,100
2,4,10,0,2,20,1,2,0.721928,1,0,27,0,99.955705,100
3,121,137,0,205,198,1,3,1.484217,56,10,926,2,98.584915,99.976352
13,66,316,0,191,273,2,5,3.258024,7,16,311,5,97.274747,99.812617
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,78,90,0,86,96,1,2,0.948078,38,7,386,3,99.508122,100
5,27,27,0,135,54,1,5,1.963841,46,2,192,2,98.657396,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
1,6,6,0,73,0,1,1,0,32,1,27,1,99.713528,100
1,0,4,0,61,23,1,1,0,21,0,0,0,99.97388,100
2,34,68,0,11,221,1,2,0.47825,1,5,136,3,99.108648,100
1,0,2,0,4,60,1,1,0,2,0,0,0,99.966793,100
12,229,451,0,22,336,1,6,2.57632,2,56,983,8,98.705704,100
6,118,174,0,154,184,1,5,1.553281,58,12,465,7,99.23875,100
1,0,4,0,77,29,1,1,0,18,0,0,0,99.979418,100
2,32,42,0,63,24,1,2,0.973668,14,6,147,3,99.411063,100
1,3,5,0,13,50,1,1,0,5,0,29,0,99.965015,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
8,139,323,0,250,28,1,4,2.464843,63,12,992,3,99.222533,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,72,76,0,176,544,1,2,0.850382,47,4,338,1,97.398634,99.991435
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,1,5,0,25,243,1,2,0.970951,2,0,0,0,99.960339,100
5,172,278,0,123,31,1,4,1.584915,16,28,700,10,98.370981,100
22,27,503,0,211,77,7,10,2.343344,7,0,0,0,98.218429,100
6,15,63,0,98,499,2,3,2.121596,7,2,147,2,99.636272,100
15,13,205,0,252,137,2,10,2.354405,5,2,151,1,97.320757,100
7,294,338,2,160,14,1,4,2.522859,2,18,1153,11,98.432333,99.909268
2,98,98,0,44,114,1,2,0.969744,2,8,636,4,99.4548,100
6,118,174,0,154,184,1,5,1.553281,58,12,465,7,99.23875,100
2,0,6,0,57,1146,1,1,0.918296,20,0,0,0,99.967596,100
15,1859,1859,15,1,0,1,2,3.624588,1,188,9481,99,98.450753,99.575822
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
17,1381,1381,16,11,4,2,3,3.909836,1,115,6139,66,98.349726,99.704579
1,1,57,0,4,16,1,1,0,1,0,0,0,99.842924,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
19,253,403,0,188,237,2,13,3.531623,5,29,948,11,98.070059,100
2,55,103,0,213,2,1,2,0.857559,58,6,317,3,98.689638,100
2,28,102,0,83,0,1,2,0.995558,22,3,143,3,99.526161,100
8,3,83,0,78,188,1,5,2.310056,7,2,129,2,99.365792,100
2,22,22,0,216,144,1,2,0.574636,58,2,106,1,99.186222,100
3,62,72,0,18,79,1,3,0.940566,4,13,227,10,99.212884,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,10,12,0,93,2,1,2,0.918296,18,1,25,1,99.961416,100
25,182,376,0,57,559,2,12,3.85725,2,23,1107,14,98.835325,99.966544
2,1,11,0,9,1084,1,1,0.94566,1,0,12,0,99.874666,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
9,287,521,0,13,108,2,4,2.754862,1,38,1525,11,98.11241,100
3,120,210,0,75,57,1,2,1.383638,25,10,839,13,98.681812,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
18,214,230,0,69,326,1,2,3.398025,24,29,1520,28,97.41495,100
5,34,94,0,178,9,1,5,1.787714,55,1,55,1,98.428538,100
8,139,323,0,250,28,1,4,2.464843,63,12,992,3,99.222533,100
1,4,32,0,6,204,1,1,0,3,1,8,0,99.705253,100
3,48,56,0,93,4,2,3,1.556364,2,5,148,2,98.994477,100
1,26,26,0,91,18,1,1,0,25,1,106,1,99.859294,100
5,99,2161,2,70,59,1,2,1.536949,1,2,535,2,94.622356,93.219905
4,105,105,0,12,309,1,4,1.86814,1,26,686,13,97.241594,96.112261
4,33,111,0,20,623,1,2,1.338756,1,5,203,1,91.888079,88.728647
4,32,1684,1,19,106,1,2,1.511904,1,1,58,1,95.596787,96.018433
5,821,1221,0,20,11,1,3,1.216132,4,145,5110,30,91.363872,88.779616
16,49,411,0,31,303,1,3,3.397696,4,8,2,2,91.333476,86.608569
18,237,477,0,23,417,1,8,3.468507,1,38,1315,13,90.623195,85.501579
39,41,849,0,47,492,1,12,4.590492,6,3,486,1,94.426089,94.766853
80,1885,5327,4,80,451,1,22,4.285161,4,261,10952,172,95.459435,97.226831
10,90,374,1,81,0,1,4,2.379763,4,11,565,6,97.336986,97.307263
8,178,374,0,55,347,1,6,2.17385,6,22,807,6,96.660509,96.124915
37,1220,1616,3,57,112,1,7,3.194715,1,146,7257,58,95.479429,96.730867
24,499,737,1,86,443,1,11,3.586947,3,37,2821,19,92.283533,91.115265
189,0,0,0,1,0,1,24,0,1,0,0,0,71.193473,90.485704
5,214,214,1,38,52,1,5,2.208871,7,10,762,4,90.44173,87.39083
10,57,705,1,39,145,1,7,2.588521,7,2,244,4,91.329831,87.39083
17,2419,2443,12,30,150,2,5,2.749253,1,313,11696,114,90.608574,89.756462
10,131,133,1,40,313,1,8,2.143787,8,9,494,7,95.843175,94.808126
4,27,619,0,28,651,2,4,1.364617,4,4,128,6,96.793542,95.992366
15,152,312,1,8,104,1,7,3.287407,1,17,707,9,97.451073,97.342913
22,1044,1378,1,92,62,1,8,3.200859,24,113,4418,96,94.217635,94.656117
231,99586,99586,231,14,722,1,27,5.176749,1,13906,493196,8035,76.848813,85.52668
15,590,916,0,94,214,1,11,2.830588,24,40,2504,17,93.240658,92.44451
6,203,597,0,36,14,1,2,1.545003,6,11,775,9,90.298758,87.976738
19,1961,2223,3,66,99,1,9,2.189147,8,254,9737,74,93.620746,95.207466
42,334,2662,8,68,687,2,19,4.518925,3,148,4805,26,94.28703,93.772222
3,159,159,1,13,58,1,3,0.775869,4,20,442,8,95.737044,94.079537
12,178,230,0,143,190,3,10,2.980535,3,6,1024,6,91.810037,88.038088
7,127,177,1,158,496,2,4,2.321602,5,8,537,3,95.037896,94.019213
3,99,105,0,13,1320,1,2,1.05191,6,9,491,9,94.001869,91.609817
13,31,179,0,84,123,2,7,3.253599,10,5,220,2,91.408989,87.834073
16,488,560,5,74,332,1,10,3.36428,19,40,2721,26,94.985174,95.624044
31,1594,1772,6,187,737,2,16,3.885377,2,152,7998,92,96.400445,97.842227
17,330,908,2,161,304,2,8,2.927594,3,35,1018,22,95.31139,94.89396
4,73,75,0,163,98,1,3,1.693803,54,4,408,4,88.036162,84.91068
5,130,256,1,12,350,2,3,1.849274,6,8,685,7,88.632556,84.379358
42,7084,7194,23,123,209,2,16,4.148998,1,662,33936,307,92.309501,91.47076
58,3556,4050,8,194,635,3,15,4.114271,3,481,16436,122,90.413724,87.879385
8,683,727,1,81,59,2,5,2.38413,7,49,3284,21,91.809359,89.831519
4,64,168,0,11,18,1,1,1.998977,3,2,432,2,92.842614,89.631166
10,21,239,0,166,864,1,4,2.863677,55,9,114,1,92.109733,89.751916
12,327,451,3,94,58,2,8,2.777263,6,25,1515,13,94.05958,92.788235
16,715,18161,0,168,384,2,4,1.204672,2,12,13541,14,94.235133,92.603065
2,72,82,0,11,669,1,2,0.839004,2,2,513,1,89.893937,83.36933
7,181,237,0,149,660,2,4,1.809845,6,7,900,7,91.360439,90.357841
6,76,104,0,150,34,2,3,1.998847,6,4,173,2,91.926495,88.711561
8,467,1741,0,69,307,1,5,1.503907,14,47,2431,17,93.147111,92.091944
6,216,568,1,66,357,1,3,2.125414,23,8,969,6,89.612139,86.812298
3,195,229,0,17,659,1,2,1.345857,5,34,967,15,92.014748,89.911124
49,2221,2425,13,152,427,2,19,4.482307,4,184,8796,113,89.676861,87.586424
17,155,771,1,93,345,1,8,2.323305,9,12,514,8,94.926965,95.079013
2,53,55,0,78,10,1,2,0.99403,19,6,248,4,94.629275,91.937467
26,1020,2602,1,137,42,5,12,2.677238,5,119,3987,47,90.84784,88.633551
3,9,21,0,18,99,1,2,1.49371,7,0,87,0,98.867382,97.765201
8,405,679,3,15,82,1,2,2.644489,6,2,1437,14,96.660204,97.632775
15,231,287,0,112,86,2,8,3.241963,4,19,1126,12,96.399859,96.225635
21,14,218,0,215,80,2,10,3.768467,5,4,99,1,90.069096,85.660906
5,15,41,0,167,89,1,4,1.391554,54,2,163,0,91.756623,88.236986
4,193,265,1,125,94,1,3,1.499274,54,14,792,8,92.231995,89.352458
2,19,95,0,140,117,1,2,0.846702,49,9,167,1,96.178398,95.184968
13,324,5620,11,48,11,1,4,2.127032,13,3,1526,3,94.615248,93.647881
3,64,80,0,72,41,1,1,1.438759,9,17,378,2,90.967813,87.435665
4,43,59,0,168,153,1,3,1.608939,3,5,213,4,91.218517,88.239882
33,202,542,0,186,200,1,13,3.45915,7,3,592,4,94.998768,93.975904
4,332,334,1,136,63,1,3,1.003157,55,48,1612,17,94.395025,93.992864
3,83,95,0,25,105,1,2,0.870426,9,9,476,7,92.456085,87.061069
2,44,644,1,80,0,1,1,0.997988,25,1,219,1,91.668316,87.061069
2,125,125,1,11,162,1,2,0.671248,1,4,965,3,96.089419,94.886332
11,254,372,2,190,132,1,5,2.894036,57,24,1306,16,96.146714,95.986931
3,5,47,0,84,25,1,1,1.369325,12,2,15,1,95.762525,93.067763
12,253,393,0,86,215,1,7,3.023553,3,14,2100,6,97.262856,97.953578
91,80,274,1,226,311,1,4,5.767079,58,7,359,3,89.922784,95.41279
16,89,323,0,162,169,1,10,3.426746,56,15,464,6,93.579075,92.426273
1015,5155,21659,3,234,166,17,83,8.879873,3,273,43323,103,84.648212,80.917176
2,32,70,0,176,76,1,2,0.881291,56,1,83,1,92.41177,89.852929
11,170,214,0,222,72,1,7,2.954124,68,19,905,7,95.564304,95.157923
10,1309,1313,4,121,153,2,7,2.31041,1,96,6325,53,93.692351,92.563231
2,69,83,0,161,75,1,2,0.991502,61,6,356,3,95.7436,96.053363
7,62,112,0,32,587,1,2,2.134561,11,8,370,7,94.229671,92.983103
7,140,278,0,236,182,2,6,1.796386,8,13,492,11,91.14501,87.77149
26,481,1021,2,138,214,3,13,3.881602,4,19,1961,23,92.154025,91.01982
4,139,141,0,27,736,1,3,1.669551,7,22,1058,9,96.267072,96.577624
0,0,0,0,0,0,0,0,0,0,1,19,1,99.864154,100
3,4,18,0,101,131,2,2,1.351644,2,6,310,2,99.868282,100
1,8,10,0,11,0,1,1,0,1,?,?,?,99.956577,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,56,188,0,33,47,2,2,0.743379,2,13,298,3,99.814159,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
7,70,120,0,23,186,3,7,1.610272,1,34,967,15,99.371677,100
6,4,28,0,2,0,1,5,2.495603,1,0,0,0,99.735631,100
1,6,6,1,2,5336,1,1,0,2,?,?,?,99.916822,100
2,2,2,2,18,2194,2,2,1,6,?,?,?,99.958195,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,0,8,0,12,60,1,3,1.5,2,4,1470,15,99.602579,100
3,13,41,0,8,534,2,3,1.486573,1,10,719,8,99.40479,100
1,1,1,0,32,0,1,1,0,4,?,?,?,99.922106,100
1,9,11,0,10,338,1,1,0,3,?,?,?,99.959891,100
3,80,168,1,7,582,1,1,1.111232,1,2,65,1,99.085447,99.98992
76,318,7206,12,48,268,5,38,5.525449,1,6,100,2,99.725483,99.853819
1,3,5,0,28,383,1,1,0,6,9,467,5,99.967216,100
1,1,19,0,71,203,1,1,0,5,?,?,?,99.971927,100
0,0,0,0,0,0,0,0,0,0,1,1437,1,99.887146,100
2,19,19,0,5,414,2,2,0.981941,2,3,231,3,99.96839,100
6,291,361,1,8,328,3,6,1.950435,1,1,42,0,98.929991,99.977609
8,0,1102,0,4,107,3,6,2.871725,2,0,0,0,97.393287,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,34,42,0,15,46,1,1,0,4,?,?,?,99.94198,100
2,7,21,0,3,0,1,1,0.985228,1,?,?,?,99.739072,100
1,7,7,1,28,207,1,1,0,5,?,?,?,99.961335,100
1,0,2,0,122,41,1,1,0,9,?,?,?,99.981589,100
2,1,11,0,1,0,1,2,0.845351,1,?,?,?,99.766513,99.981452
2,31,47,0,12,8,2,2,0.878674,1,16,753,16,99.227332,100
1,226,264,0,20,0,1,1,0,4,?,?,?,99.837355,100
2,7,7,2,11,157,2,2,0.985228,1,?,?,?,99.783221,100
1,9,9,1,1,0,1,1,0,1,0,7,0,99.857272,99.990967
2,6,48,0,11,231,2,2,0.413817,3,2,100,3,99.867062,100
13,148,258,0,19,154,2,5,2.211204,1,3,79,1,99.608763,99.978475
0,0,0,0,0,0,0,0,0,0,1,46,1,99.885612,100
1,1,1,0,3,0,1,1,0,1,1,13,0,99.970425,100
2,21,23,1,2,70,2,2,0.987693,1,1,136,0,99.658052,99.986013
16,593,627,6,21,149,2,3,2.798043,2,18,1153,11,98.244262,99.953632
2,90,90,0,4,841,1,1,0.088072,1,0,0,0,99.615135,100
1,3,17,0,18,953,1,1,0,3,?,?,?,99.962475,100
5,125,135,3,18,752,2,4,1.97096,3,115,4829,52,98.856915,99.980012
3,12,14,2,20,2246,1,3,1.43156,4,?,?,?,99.559891,100
3,49,57,0,14,68,2,3,1.182138,3,?,?,?,99.738411,99.825592
1,1,3,0,12,0,1,1,0,2,2,55,0,99.970464,100
2,15,75,0,38,2067,2,2,0.996792,3,0,0,0,99.845715,100
3,12,14,2,20,2246,1,3,1.43156,4,?,?,?,99.559891,100
6,150,220,0,10,252,2,3,1.459426,1,18,797,7,99.020951,100
2,55,63,0,9,8,1,1,0.901598,2,20,442,8,99.791667,100
1,0,2,0,14,0,1,1,0,2,1,21,0,99.969278,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
7,223,429,1,11,520,1,4,1.683865,1,8,330,5,99.00746,99.632613
0,0,0,0,0,0,0,0,0,0,15,556,5,99.888478,100
1,0,2,0,2,489,1,1,0,2,0,0,0,99.963926,100
1,14,16,0,21,17,1,1,0,3,1,65,1,99.960024,100
10,2,90,0,14,45,1,5,2.790348,5,1,11,0,99.50896,100
1,41,41,1,1,0,1,1,0,1,?,?,?,99.33461,99.995588
100,365,7613,16,51,878,6,58,5.726665,2,2,0,1,98.736508,99.841263
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,4,6,0,5,833,1,1,0,2,0,21,0,99.959396,100
7,185,215,2,4,180,1,1,1.960144,2,?,?,?,99.348136,99.979638
1,3,3,1,5,1149,1,1,0,3,?,?,?,99.954323,100
106,5,1549,0,24,940,1,37,6.228706,2,?,?,?,91.837135,100
4,256,376,1,89,11,1,1,1.441684,1,?,?,?,98.876426,99.995589
1,2,2,1,13,641,1,1,0,3,?,?,?,99.952174,100
0,0,0,0,0,0,0,0,0,0,2,52,2,99.887484,100
3,1,69,0,41,154,1,2,0.779626,2,0,2,0,99.902613,100
3,41,45,0,14,155,1,3,1.278286,3,145,5110,30,99.702006,100
4,657,677,3,16,61,2,3,1.447023,1,?,?,?,99.024658,99.975746
4,14,50,0,10,226,2,3,1.932238,2,2,2,0,99.815439,100
1,1,1,1,7,3047,1,1,0,1,?,?,?,99.954626,100
3,45,85,0,6,421,1,3,1.297696,2,35,2671,17,99.148166,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
10,484,848,2,104,122,2,6,2.555637,2,?,?,?,98.023395,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
4,136,208,1,16,0,1,3,1.298165,1,?,?,?,98.892741,100
6,6,42,0,17,1029,2,4,2.265191,5,?,?,?,99.472549,100
1,0,2,0,20,1016,1,1,0,1,2,22,1,99.97013,100
2,16,20,0,14,67,2,2,0.881291,1,2,128,2,99.864336,100
24,1483,1491,22,2,36,3,11,4.211679,2,3,57,3,98.011644,99.356311
3,19,43,1,27,2462,1,3,1.23112,2,?,?,?,99.601273,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,3,9,0,60,19,1,1,0,7,5,146,1,99.970298,100
1,26,28,0,5,2,1,1,0,3,3,162,1,99.84768,100
1,7,7,0,28,38,1,1,0,4,0,0,0,99.96444,100
10,183,273,2,28,79,2,6,2.83788,1,?,?,?,98.841395,100
1,1,1,0,8,55,1,1,0,3,0,0,0,99.970089,100
1,8,14,0,9,124,1,1,0,3,0,52,0,99.960471,100
1,12,18,0,14,199,1,1,0,4,?,?,?,99.962751,100
0,0,0,0,0,0,0,0,0,0,1,9,0,99.887657,100
1,6,14,0,74,204,1,1,0,9,5,69,1,99.976229,100
1,0,2,0,4,0,1,1,0,1,?,?,?,99.967905,100
1,0,2,0,27,17,1,1,0,2,1,155,2,99.969646,100
1,47,57,0,25,23,1,1,0,4,0,0,0,99.926879,100
2,13,47,0,72,1254,2,2,0.253878,2,?,?,?,99.806686,100
1,2,2,1,4,9,1,1,0,3,0,13,0,99.964004,99.960618
4,22,42,0,38,720,2,2,1.895111,3,12,235,5,99.668833,100
1,0,2,0,11,0,1,1,0,3,?,?,?,99.963818,100
7,67,87,0,13,118,2,5,2.424508,2,6,149,6,98.961898,100
0,0,0,0,0,0,0,0,0,0,681,24444,365,99.889209,100
3,210,252,1,10,190,1,2,1.313238,1,?,?,?,99.085451,99.985091
1,9,9,0,8,195,1,1,0,2,1,213,1,99.961597,100
4,16,22,0,26,66,2,4,1.563279,4,4,41,2,99.751093,100
1,1,1,0,2,0,1,1,0,1,0,0,0,99.969112,100
5,52,114,2,121,102,1,2,2.0141,3,?,?,?,99.320366,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,1,3,0,21,7,1,1,0,7,?,?,?,99.972102,100
8,52,104,0,12,339,2,2,2.603937,2,1,383,1,99.225362,100
12,54,134,4,36,284,2,6,2.987217,1,?,?,?,99.130413,99.968647
5,601,667,4,12,17,1,3,1.984786,1,?,?,?,98.918971,99.980313
11,25,111,2,20,0,1,3,3.044568,2,?,?,?,99.189427,100
1,4,6,0,4,276,1,1,0,2,?,?,?,99.954785,100
2,10,44,0,6,22,1,2,0.510788,2,4,411,2,99.923982,100
0,0,0,0,0,0,0,0,0,0,7,364,5,99.888478,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
76,318,7206,12,48,268,5,38,5.525449,1,6,190,2,99.725483,99.853819
1,0,12,0,2,2,1,1,0,1,?,?,?,99.933564,100
1,1,3,0,4,155,1,1,0,3,4,114,2,99.965627,100
1,1,3,0,3,1071,1,1,0,2,?,?,?,99.964324,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
7,166,178,2,25,6,3,4,2.152427,2,17,767,10,98.868064,99.965184
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
7,69,87,2,17,456,2,2,2.279432,4,?,?,?,98.93756,99.924417
1,2,2,0,3,0,1,1,0,1,0,2,0,99.970176,100
1,19,19,1,4,0,1,1,0,2,?,?,?,99.956787,99.984857
2,34,40,0,8,1622,1,1,0.286397,3,?,?,?,99.792922,100
1,0,2,0,4,0,1,1,0,2,?,?,?,99.969018,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,0,2,0,17,30,1,1,0,3,0,0,0,99.957805,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,0,2,0,55,12,1,1,0,3,1,131,1,99.95243,100
2,0,4,0,10,1297,1,1,1,3,?,?,?,99.958941,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,59,107,1,106,22,2,2,1.539656,6,?,?,?,99.212655,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,49,57,0,14,68,2,3,1.182138,3,?,?,?,99.738411,99.825592
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,0,10,0,3,321,1,1,0.881291,1,38,1476,17,99.937204,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,2,16,0,19,107,1,2,1.419737,3,481,16436,122,99.798167,100
1,0,12,0,2,159,1,1,0,1,4,172,2,99.939162,100
10,84,110,1,33,654,3,9,2.682966,1,16,424,7,98.89213,99.974649
6,93,137,1,13,6,1,1,2.137166,2,0,0,0,99.534095,99.98923
3,223,223,1,8,24,1,3,0.860733,1,0,0,0,99.477733,99.990227
1,0,2,0,4,1010,1,1,0,1,?,?,?,99.963187,100
0,0,0,0,0,0,0,0,0,0,0,10,0,99.888693,100
76,318,7206,12,47,268,5,38,5.525449,1,2,80,1,99.774958,99.853758
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
8,108,130,1,6,35,2,4,2.667805,1,0,0,0,99.866358,99.985321
2,2,8,1,2,0,1,1,0.954434,2,?,?,?,99.836413,99.996175
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
8,108,130,1,6,35,2,4,2.667805,1,0,0,0,99.866358,99.985321
0,0,0,0,0,0,0,0,0,0,2,129,2,99.887092,100
3,30,36,1,10,1258,2,2,1.244919,3,?,?,?,99.337378,100
2,3,9,0,13,201,1,2,0.991076,1,?,?,?,99.926867,100
1,0,2,0,31,6,1,1,0,10,?,?,?,99.973733,100
2,217,217,2,1,0,1,2,0.699249,1,?,?,?,98.744651,99.988967
5,77,141,0,18,69,1,2,2.013436,3,0,0,0,99.472875,99.99511
3,198,232,2,39,188,2,2,1.173308,1,?,?,?,98.943505,99.967354
1,0,2,0,14,174,1,1,0,3,?,?,?,99.967756,100
8,961,965,6,15,228,2,3,2.086192,1,?,?,?,98.365614,99.43145
1,0,2,0,2,640,1,1,0,2,1,68,1,99.965573,100
4,486,486,4,11,5,2,3,1.449612,1,?,?,?,98.946459,99.986137
1,2,4,0,8,1348,1,1,0,5,?,?,?,99.882934,100
2,22,44,0,86,4,1,1,0.359102,4,?,?,?,99.956212,100
0,0,0,0,0,0,0,0,0,0,3,223,3,99.88832,100
2,95,205,1,10,314,1,1,0.98745,1,?,?,?,99.010395,99.991166
13,114,188,3,10,357,1,10,2.888809,1,?,?,?,98.517725,100
61,463,6327,1,48,364,5,34,5.207603,1,0,76,0,97.461493,98.455038
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,3,3,0,2,940,1,1,0,2,14,232,10,99.958285,100
1,15,21,0,2,854,1,1,0,1,4,138,2,99.896316,99.145125
4,111,143,2,16,335,1,4,1.609063,1,?,?,?,98.805285,99.969425
2,28,28,1,2,338,1,2,0.749595,1,0,0,0,99.713365,99.990392
2,3,3,2,3,654,1,2,0.918296,2,?,?,?,99.866076,100
2,10,44,0,6,22,1,2,0.510788,2,4,411,2,99.923982,100
0,0,0,0,0,0,0,0,0,0,0,152,1,99.885658,100
3,16,18,2,27,120,1,2,1.435521,1,?,?,?,99.631299,100
1,7,7,0,28,38,1,1,0,4,0,0,0,99.96444,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,1,19,0,71,203,1,1,0,5,?,?,?,99.971927,100
1,22,58,0,5,0,1,1,0,2,5,136,3,99.959383,100
1,0,2,0,145,5,1,1,0,7,?,?,?,99.928101,100
3,25,41,1,80,369,2,3,1.281553,2,?,?,?,99.635144,100
