BeforeFilesDeps,AfterFilesDeps,ChangedFileDeps,BeforeCommitDeps,AfterCommitDeps,ChangedDeps,JavaFileNum,TotalChangedLines,FileAddNum,FileDeleteNum,FileChangedNum,CommitComplexity,LastCommitComplexity,changedComplexity,CommitTokenCount,LastCommitTokenCount,changedToken,CommitMethodNum,LastCommitMethodNum,ChangedMethodNum,A2A,Tag
24,24,0,3198,3198,0,1,0,0,0,0,47,47,0,1470,1470,0,17,17,0,100,NoArchChanged
14,14,0,3198,3198,0,1,1,0,0,0,45,45,0,5952,5961,9,32,32,0,100,NoArchChanged
165,178,13,25584,25632,48,8,84,3,0,3,319,316,3,9377,9221,156,164,161,3,90.29618083,ArchChanged
58,58,0,3204,3204,0,1,33,0,0,0,27,31,4,671,865,194,18,20,2,100,NoArchChanged
58,59,1,3204,3205,1,1,21,0,0,0,30,27,3,793,671,122,19,18,1,100,NoArchChanged
0,0,0,3206,3206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3206,3206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
127,128,1,22435,22442,7,7,37,0,0,0,79,81,2,2679,2836,157,54,56,2,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
2,2,0,3206,3206,0,1,33,0,0,0,6,5,1,561,398,163,4,3,1,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
10,10,0,3206,3206,0,1,33,0,0,0,15,15,0,1893,1945,52,12,12,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
22,22,0,3206,3206,0,1,1,0,0,0,313,313,0,10587,10571,16,181,181,0,100,NoArchChanged
455,450,5,19236,19206,30,6,25,0,0,0,681,681,0,25307,25527,220,321,320,1,100,NoArchChanged
126,126,0,12804,12804,0,4,35,0,0,0,264,258,6,7727,7558,169,81,79,2,100,NoArchChanged
0,0,0,3202,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3202,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
217,172,45,44814,44604,210,14,225,0,2,2,311,361,50,19471,20964,1493,180,189,9,93.59831164,ArchChanged
0,0,0,3187,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
14,14,0,3186,3186,0,1,4,0,0,0,12,12,0,2264,2274,10,10,10,0,100,NoArchChanged
70,70,0,19116,19116,0,6,108,0,0,0,286,280,6,9850,9465,385,106,100,6,100,NoArchChanged
371,371,0,9558,9558,0,3,170,0,0,0,537,508,29,16115,15198,917,244,226,18,100,NoArchChanged
94,98,4,9558,9564,6,3,51,1,0,1,379,376,3,14190,13985,205,155,154,1,99.92977528,NoArchChanged
2,2,0,3188,3188,0,1,17,0,0,0,0,0,0,76,76,0,0,0,0,100,NoArchChanged
0,0,0,3189,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
22,22,0,3188,3188,0,1,119,0,0,0,332,313,19,11311,10587,724,191,181,10,100,NoArchChanged
0,0,0,3189,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3189,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3189,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
1,1,0,3188,3188,0,1,0,0,0,0,20,20,0,897,897,0,10,10,0,100,NoArchChanged
34,34,0,3188,3188,0,1,0,0,0,0,305,305,0,9018,9018,0,282,282,0,100,NoArchChanged
165,165,0,19128,19128,0,6,168,0,0,0,505,447,58,14773,13363,1410,188,186,2,100,NoArchChanged
0,0,0,3189,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
159,159,0,6376,6376,0,2,7,0,0,0,361,360,1,13199,13145,54,127,126,1,100,NoArchChanged
0,0,0,3189,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
94,94,0,6376,6376,0,2,16,0,0,0,182,180,2,6258,6230,28,94,92,2,100,NoArchChanged
334,337,3,6376,6380,4,2,119,1,0,1,461,458,3,10812,10137,675,195,193,2,99.54513646,NoArchChanged
2,2,0,3190,3190,0,1,17,0,0,0,2,2,0,641,641,0,2,2,0,100,NoArchChanged
0,0,0,3191,3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
15,25,10,9570,9597,27,3,110,1,0,1,106,89,17,4070,3470,600,48,39,9,99.75652174,NoArchChanged
22,24,2,6398,6402,4,2,67,0,0,0,40,28,12,2373,1913,460,29,22,7,100,NoArchChanged
0,0,0,3202,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3202,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3202,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
45,51,6,6402,6412,10,2,48,1,0,1,17,13,4,949,669,280,8,5,3,99.54861111,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
28,28,0,9618,9618,0,3,38,0,0,0,40,37,3,1621,1540,81,13,12,1,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
68,68,0,3206,3206,0,1,17,0,0,0,227,229,2,6420,6508,88,54,55,1,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3207,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
180,181,1,9618,9621,3,3,16,0,0,0,490,488,2,16866,16756,110,185,183,2,100,NoArchChanged
0,0,0,3208,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3208,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3208,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3208,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3208,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
99,99,0,12828,12828,0,4,0,0,0,0,201,201,0,8682,8723,41,108,108,0,100,NoArchChanged
56,56,0,12828,12828,0,4,45,0,0,0,270,264,6,10472,10166,306,136,133,3,100,NoArchChanged
19,27,8,6414,6428,14,2,119,1,0,1,120,117,3,4251,3637,614,43,41,2,99.54923717,NoArchChanged
20,20,0,3214,3214,0,1,5,0,0,0,116,118,2,3626,3657,31,41,41,0,100,NoArchChanged
7,7,0,3214,3214,0,1,17,0,0,0,2,2,0,594,594,0,2,2,0,100,NoArchChanged
0,0,0,3215,3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
571,594,23,73922,74244,322,23,674,7,0,7,1248,1165,83,38499,35155,3344,516,472,44,92.57142857,ArchChanged
0,0,0,3229,3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,6,6,12912,12932,20,4,268,4,0,4,23,0,23,975,0,975,13,0,13,99.76108309,NoArchChanged
5,5,0,3233,3233,0,1,0,0,0,0,13,13,0,580,580,0,5,5,0,100,NoArchChanged
0,0,0,3234,3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3234,3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
119,123,4,9699,9705,6,3,89,1,0,1,112,103,9,3665,3270,395,64,61,3,99.84147952,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
8,8,0,3235,3235,0,1,0,0,0,0,9,9,0,1037,1038,1,9,9,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3235,3235,0,1,2,0,0,0,347,347,0,11677,11693,16,233,233,0,100,NoArchChanged
16,16,0,6470,6470,0,2,2,0,0,0,21,21,0,2491,2477,14,15,15,0,100,NoArchChanged
20,20,0,3235,3235,0,1,0,0,0,0,84,84,0,2096,2104,8,24,24,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
14,14,0,3235,3235,0,1,1,0,0,0,12,12,0,2308,2271,37,10,10,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
263,263,0,12940,12940,0,4,55,0,0,0,485,476,9,16411,16162,249,178,172,6,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
95,95,0,22645,22645,0,7,11,0,0,0,417,414,3,14817,14789,28,190,189,1,100,NoArchChanged
14,14,0,3235,3235,0,1,17,0,0,0,63,66,3,5610,5668,58,39,39,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
18,18,0,6470,6470,0,2,3,0,0,0,19,19,0,1311,1307,4,12,12,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
441,441,0,45290,45290,0,14,40,0,0,0,683,694,11,21219,21378,159,283,283,0,100,NoArchChanged
46,46,0,3235,3235,0,1,4,0,0,0,53,55,2,1366,1383,17,14,14,0,100,NoArchChanged
146,146,0,3235,3235,0,1,0,0,0,0,319,319,0,7246,7258,12,97,97,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
33,33,0,9705,9705,0,3,11,0,0,0,34,34,0,1597,1639,42,21,21,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3236,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
218,215,3,87345,87291,54,27,53,0,0,0,396,393,3,21133,20546,587,227,226,1,97.37817797,ArchChanged
32,30,2,9699,9693,6,3,2,0,0,0,102,101,1,3183,3149,34,35,34,1,99.92025518,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3232,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
188,215,27,22617,22722,105,7,93,1,0,1,331,323,8,8202,7627,575,109,101,8,99.73418394,NoArchChanged
0,0,0,3247,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3247,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
2,0,2,6492,6490,2,2,143,0,2,2,0,16,16,0,543,543,0,10,10,99.86677325,NoArchChanged
35,35,0,3245,3245,0,1,0,0,0,0,305,305,0,9018,9018,0,282,282,0,100,NoArchChanged
0,0,0,3246,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
19,19,0,3245,3245,0,1,3,0,0,0,14,14,0,670,645,25,6,6,0,100,NoArchChanged
235,235,0,9735,9735,0,3,15,0,0,0,635,648,13,16435,16569,134,172,172,0,100,NoArchChanged
42,42,0,3245,3245,0,1,1,0,0,0,141,142,1,4006,4007,1,73,73,0,100,NoArchChanged
85,85,0,3245,3245,0,1,4,0,0,0,119,120,1,2926,2942,16,32,32,0,100,NoArchChanged
11,11,0,3245,3245,0,1,0,0,0,0,89,89,0,2180,2180,0,24,24,0,100,NoArchChanged
42,42,0,3245,3245,0,1,15,0,0,0,141,141,0,4007,4006,1,73,73,0,100,NoArchChanged
42,42,0,3245,3245,0,1,1,0,0,0,140,141,1,3996,4007,11,73,73,0,100,NoArchChanged
3819,3819,0,616550,616550,0,190,285,0,0,0,8218,8227,9,314775,312891,1884,4095,4095,0,100,NoArchChanged
118,118,0,3245,3245,0,1,15,0,0,0,69,69,0,1551,1583,32,33,33,0,100,NoArchChanged
518,518,0,19470,19470,0,6,4,0,0,0,1031,1031,0,23989,24024,35,362,362,0,100,NoArchChanged
350,350,0,6490,6490,0,2,7,0,0,0,496,498,2,11546,11600,54,205,205,0,100,NoArchChanged
11,11,0,3245,3245,0,1,1,0,0,0,39,39,0,1296,1307,11,12,12,0,100,NoArchChanged
2804,2804,0,509465,509465,0,157,598,0,0,0,7076,7161,85,295316,298914,3598,3514,3530,16,100,NoArchChanged
8830,8826,4,1778260,1777164,1096,548,690,0,0,0,12780,12780,0,543693,543883,190,6738,6738,0,99.9733191,NoArchChanged
94,94,0,3243,3243,0,1,2,0,0,0,55,55,0,1539,1523,16,26,26,0,100,NoArchChanged
73,82,9,19458,19482,24,6,121,2,0,2,84,77,7,4496,4089,407,50,43,7,99.8401279,NoArchChanged
34,34,0,3247,3247,0,1,1,0,0,0,253,253,0,5655,5643,12,84,84,0,100,NoArchChanged
77,77,0,32470,32470,0,10,1,0,0,0,412,412,0,15109,15103,6,166,166,0,100,NoArchChanged
163,163,0,19482,19482,0,6,37,0,0,0,566,566,0,25235,25240,5,249,249,0,100,NoArchChanged
48,48,0,6494,6494,0,2,7,0,0,0,316,316,0,11374,11284,90,123,123,0,100,NoArchChanged
55,523,468,133127,144648,11521,41,5112,40,0,40,762,332,430,38876,11124,27752,449,191,258,89.33823529,ArchChanged
75,98,23,17640,17745,105,5,720,1,0,1,415,315,100,11494,7977,3517,207,142,65,99.90952955,NoArchChanged
465,459,6,88725,88650,75,25,1,0,0,0,1296,1298,2,45360,45216,144,698,698,0,100,NoArchChanged
181,186,5,46098,46098,0,13,20,2,2,4,769,767,2,30824,30819,5,430,429,1,92.23268325,ArchChanged
0,0,0,3547,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3547,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
88,92,4,10638,10644,6,3,75,0,0,0,244,239,5,7655,7134,521,65,63,2,99.96194825,NoArchChanged
6,19,13,7096,7110,14,2,57,0,0,0,32,23,9,1325,927,398,14,13,1,99.92383854,NoArchChanged
12,12,0,3555,3555,0,1,26,0,0,0,25,22,3,881,784,97,7,6,1,100,NoArchChanged
19,19,0,3555,3555,0,1,245,0,0,0,93,116,23,2652,3630,978,37,41,4,100,NoArchChanged
19,19,0,3555,3555,0,1,2,0,0,0,93,93,0,2660,2652,8,37,37,0,100,NoArchChanged
0,27,27,7110,7140,30,2,184,2,0,2,3,0,3,1056,0,1056,3,0,3,98.80463205,NoArchChanged
12,12,0,3570,3570,0,1,0,0,0,0,1,1,0,799,799,0,1,1,0,100,NoArchChanged
0,0,0,3571,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
27,27,0,7140,7140,0,2,7,0,0,0,3,3,0,1056,1056,0,3,3,0,100,NoArchChanged
12,12,0,3570,3570,0,1,2,0,0,0,4,1,3,802,799,3,1,1,0,100,NoArchChanged
6,6,0,3570,3570,0,1,3,0,0,0,15,12,3,363,328,35,5,5,0,100,NoArchChanged
0,0,0,3571,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
346,366,20,32130,32220,90,9,3985,6,0,6,1308,573,735,39103,17264,21839,615,296,319,99.3797884,NoArchChanged
443,441,2,78760,78804,44,22,17,0,0,0,642,648,6,32584,32754,170,309,311,2,95.83492549,ArchChanged
397,397,0,7164,7164,0,2,9,0,0,0,597,596,1,13935,13926,9,236,235,1,100,NoArchChanged
172,172,0,7164,7164,0,2,0,0,0,0,366,366,0,13308,13308,0,131,131,0,100,NoArchChanged
0,0,0,3583,3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
116,123,7,14328,14348,20,4,121,1,0,1,60,52,8,2523,1985,538,29,24,5,99.91941982,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
500,500,0,21522,21522,0,6,30,0,0,0,974,971,3,34861,34619,242,609,609,0,100,NoArchChanged
112,112,0,3587,3587,0,1,0,0,0,0,55,55,0,1537,1539,2,26,26,0,100,NoArchChanged
112,112,0,3587,3587,0,1,0,0,0,0,55,55,0,1543,1537,6,26,26,0,100,NoArchChanged
112,112,0,3587,3587,0,1,0,0,0,0,55,55,0,1543,1543,0,26,26,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3588,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
112,112,0,10761,10761,0,3,57,0,0,0,373,368,5,14394,14060,334,157,154,3,100,NoArchChanged
76,79,3,21522,21534,12,6,390,1,0,1,442,383,59,14936,13022,1914,115,98,17,99.91954948,NoArchChanged
406,409,3,10767,10776,9,3,14,0,0,0,675,676,1,15811,15644,167,218,220,2,100,NoArchChanged
15,15,0,3592,3592,0,1,34,0,0,0,154,153,1,3469,3258,211,24,23,1,100,NoArchChanged
15,15,0,3592,3592,0,1,7,0,0,0,154,154,0,3469,3469,0,24,24,0,100,NoArchChanged
451,451,0,25144,25144,0,7,45,0,0,0,896,896,0,25565,25562,3,304,304,0,100,NoArchChanged
817,837,20,64656,64854,198,18,342,2,1,3,2260,2204,56,66228,64668,1560,951,919,32,99.59871589,NoArchChanged
446,453,7,25221,25256,35,7,490,1,0,1,896,837,59,25565,23270,2295,304,288,16,99.91993595,NoArchChanged
0,0,0,3609,3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3609,3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3609,3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3609,3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3609,3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
167,169,2,14432,14440,8,4,3,0,0,0,341,341,0,8468,8453,15,88,88,0,99.59935897,NoArchChanged
0,0,0,3611,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3611,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
